Data,Ano_x,Mês_x,Dia_x,Hora_x,Normal (kWh),Horário Económico (kWh),Autoconsumo (kWh),Ano_y,Mês_y,Dia_y,Hora_y,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,rain_1h,clouds_all,weather_description
2023-01-08 13:00:00,2023,1,8,13,1.165,0.0,0.123,2023,1,8,13,13.36,12.79,13.82,1015,95,4.7,0.47,100,light rain
2023-01-08 14:00:00,2023,1,8,14,1.999,0.0,0.077,2023,1,8,14,13.38,12.79,13.82,1015,95,4.73,0.57,100,light rain
2023-01-08 15:00:00,2023,1,8,15,2.19,0.0,0.025,2023,1,8,15,13.4,13.34,13.82,1015,95,4.33,0.9,100,light rain
2023-01-08 16:00:00,2023,1,8,16,1.681,0.0,0.011,2023,1,8,16,13.49,13.12,14.82,1016,95,3.98,0.44,97,light rain
2023-01-08 17:00:00,2023,1,8,17,0.797,0.0,0.0,2023,1,8,17,12.85,12.57,13.82,1016,95,3.86,0.27,93,light rain
2023-01-08 18:00:00,2023,1,8,18,0.659,0.0,0.0,2023,1,8,18,12.87,12.01,13.82,1017,96,3.72,0.2,94,light rain
2023-01-08 19:00:00,2023,1,8,19,0.929,0.0,0.0,2023,1,8,19,12.32,12.01,13.82,1018,95,2.88,0.0,92,overcast clouds
2023-01-08 20:00:00,2023,1,8,20,0.719,0.0,0.0,2023,1,8,20,12.2,12.01,12.88,1019,95,2.7,0.0,85,overcast clouds
2023-01-08 21:00:00,2023,1,8,21,0.418,0.0,0.0,2023,1,8,21,12.21,11.45,13.04,1020,96,2.34,0.0,81,broken clouds
2023-01-08 22:00:00,2023,1,8,22,0.0,0.384,0.0,2023,1,8,22,12.1,11.45,12.49,1020,96,1.76,0.0,100,overcast clouds
2023-01-08 23:00:00,2023,1,8,23,0.0,0.395,0.0,2023,1,8,23,12.18,10.9,12.82,1021,96,2.48,0.0,99,overcast clouds
2023-01-09 00:00:00,2023,1,9,0,0.0,0.719,0.0,2023,1,9,0,11.56,11.12,12.49,1021,96,2.52,0.0,92,overcast clouds
2023-01-09 01:00:00,2023,1,9,1,0.0,0.342,0.0,2023,1,9,1,10.98,11.12,11.93,1022,96,2.44,0.0,89,overcast clouds
2023-01-09 02:00:00,2023,1,9,2,0.0,0.262,0.0,2023,1,9,2,11.1,9.79,12.82,1022,96,2.54,0.0,69,broken clouds
2023-01-09 03:00:00,2023,1,9,3,0.0,0.256,0.0,2023,1,9,3,10.41,10.57,11.82,1023,96,2.48,0.0,44,scattered clouds
2023-01-09 04:00:00,2023,1,9,4,0.0,0.254,0.0,2023,1,9,4,10.41,10.57,11.82,1023,96,2.19,0.0,68,broken clouds
2023-01-09 05:00:00,2023,1,9,5,0.0,0.253,0.0,2023,1,9,5,9.78,10.15,11.77,1023,96,1.88,0.0,88,overcast clouds
2023-01-09 06:00:00,2023,1,9,6,0.0,0.255,0.0,2023,1,9,6,8.69,9.59,11.21,1024,96,2.15,0.0,72,broken clouds
2023-01-09 07:00:00,2023,1,9,7,0.0,1.127,0.0,2023,1,9,7,8.29,8.12,11.21,1025,96,1.94,0.0,68,broken clouds
2023-01-09 08:00:00,2023,1,9,8,0.407,0.0,0.026,2023,1,9,8,9.09,8.6,10.66,1026,96,1.07,0.0,62,broken clouds
2023-01-09 09:00:00,2023,1,9,9,0.193,0.0,0.184,2023,1,9,9,9.61,9.59,10.66,1027,96,0.31,0.0,54,broken clouds
2023-01-09 10:00:00,2023,1,9,10,0.056,0.0,0.425,2023,1,9,10,10.37,8.68,11.82,1027,95,0.16,0.0,40,scattered clouds
2023-01-09 11:00:00,2023,1,9,11,0.286,0.0,0.38,2023,1,9,11,11.64,10.26,13.82,1029,94,0.44,0.0,43,scattered clouds
2023-01-09 12:00:00,2023,1,9,12,0.0,0.0,0.242,2023,1,9,12,11.94,11.38,14.82,1028,80,0.6,0.0,56,broken clouds
2023-01-09 13:00:00,2023,1,9,13,0.0,0.0,0.245,2023,1,9,13,11.96,11.77,14.82,1028,79,1.22,0.0,73,broken clouds
2023-01-09 14:00:00,2023,1,9,14,0.0,0.0,0.322,2023,1,9,14,12.3,12.32,14.15,1028,74,1.6,0.0,83,broken clouds
2023-01-09 15:00:00,2023,1,9,15,0.066,0.0,0.265,2023,1,9,15,12.91,12.88,15.26,1028,72,1.69,0.0,89,overcast clouds
2023-01-09 16:00:00,2023,1,9,16,0.236,0.0,0.08,2023,1,9,16,12.39,12.57,14.82,1028,73,1.5,0.0,85,overcast clouds
2023-01-09 17:00:00,2023,1,9,17,0.314,0.0,0.0,2023,1,9,17,11.87,11.93,13.82,1028,79,1.29,0.0,47,scattered clouds
2023-01-09 18:00:00,2023,1,9,18,1.54,0.0,0.0,2023,1,9,18,10.55,10.26,12.32,1029,82,1.05,0.0,39,scattered clouds
2023-01-09 19:00:00,2023,1,9,19,2.478,0.0,0.0,2023,1,9,19,9.93,8.6,11.77,1029,84,1.24,0.0,45,scattered clouds
2023-01-09 20:00:00,2023,1,9,20,0.643,0.0,0.0,2023,1,9,20,10.09,9.23,11.21,1030,86,1.61,0.0,53,broken clouds
2023-01-09 21:00:00,2023,1,9,21,1.644,0.0,0.0,2023,1,9,21,9.57,8.68,10.82,1030,87,1.7,0.0,76,broken clouds
2023-01-09 22:00:00,2023,1,9,22,0.0,0.674,0.0,2023,1,9,22,9.59,6.93,11.82,1030,87,1.48,0.0,79,broken clouds
2023-01-09 23:00:00,2023,1,9,23,0.0,0.532,0.0,2023,1,9,23,9.04,6.38,10.82,1030,88,1.71,0.0,93,overcast clouds
2023-01-10 00:00:00,2023,1,10,0,0.0,0.346,0.0,2023,1,10,0,9.54,6.93,10.82,1030,89,1.74,0.0,100,overcast clouds
2023-01-10 01:00:00,2023,1,10,1,0.0,0.341,0.0,2023,1,10,1,9.6,7.49,10.82,1030,89,1.73,0.0,98,overcast clouds
2023-01-10 02:00:00,2023,1,10,2,0.0,0.292,0.0,2023,1,10,2,9.5,7.49,10.82,1030,86,1.87,0.0,100,overcast clouds
2023-01-10 03:00:00,2023,1,10,3,0.0,0.28,0.0,2023,1,10,3,10.2,7.49,11.82,1030,90,1.92,0.0,100,overcast clouds
2023-01-10 04:00:00,2023,1,10,4,0.0,0.268,0.0,2023,1,10,4,10.24,9.23,10.82,1030,93,2.03,0.0,99,overcast clouds
2023-01-10 05:00:00,2023,1,10,5,0.0,0.286,0.0,2023,1,10,5,10.27,9.23,10.82,1030,94,2.08,0.0,100,overcast clouds
2023-01-10 06:00:00,2023,1,10,6,0.0,0.254,0.0,2023,1,10,6,10.27,9.79,10.82,1029,94,2.14,0.0,100,overcast clouds
2023-01-10 07:00:00,2023,1,10,7,0.0,1.36,0.0,2023,1,10,7,10.75,8.6,11.26,1029,94,2.27,0.0,98,overcast clouds
2023-01-10 08:00:00,2023,1,10,8,0.394,0.0,0.029,2023,1,10,8,10.81,9.79,11.26,1029,94,2.35,0.0,85,overcast clouds
2023-01-10 09:00:00,2023,1,10,9,0.212,0.0,0.086,2023,1,10,9,11.17,10.1,11.82,1029,94,2.56,0.0,78,broken clouds
2023-01-10 10:00:00,2023,1,10,10,0.12,0.0,0.12,2023,1,10,10,11.57,10.66,12.82,1030,95,2.42,0.0,100,overcast clouds
2023-01-10 11:00:00,2023,1,10,11,0.007,0.0,0.23,2023,1,10,11,12.79,11.68,13.82,1030,95,3.08,0.0,100,overcast clouds
2023-01-10 12:00:00,2023,1,10,12,0.006,0.0,0.234,2023,1,10,12,12.85,12.32,14.82,1030,95,3.9,0.33,100,light rain
2023-01-10 13:00:00,2023,1,10,13,0.122,0.0,0.161,2023,1,10,13,12.83,12.88,14.82,1029,94,4.48,0.27,100,light rain
2023-01-10 14:00:00,2023,1,10,14,0.292,0.0,0.082,2023,1,10,14,13.36,13.43,14.45,1028,94,4.44,0.57,100,light rain
2023-01-10 15:00:00,2023,1,10,15,0.633,0.0,0.115,2023,1,10,15,13.63,12.79,14.15,1028,94,4.28,0.46,99,light rain
2023-01-10 16:00:00,2023,1,10,16,0.751,0.0,0.029,2023,1,10,16,12.86,12.88,14.82,1028,95,4.14,0.34,80,light rain
2023-01-10 17:00:00,2023,1,10,17,0.401,0.0,0.0,2023,1,10,17,12.83,12.79,14.82,1028,94,3.57,0.32,55,light rain
2023-01-10 18:00:00,2023,1,10,18,0.287,0.0,0.0,2023,1,10,18,12.83,12.79,14.82,1028,94,3.0,0.16,61,light rain
2023-01-10 19:00:00,2023,1,10,19,0.431,0.0,0.0,2023,1,10,19,12.78,12.49,13.82,1028,94,3.05,0.11,66,light rain
2023-01-10 20:00:00,2023,1,10,20,1.081,0.0,0.0,2023,1,10,20,12.78,12.49,13.82,1028,94,3.45,0.12,80,light rain
2023-01-10 21:00:00,2023,1,10,21,0.64,0.0,0.0,2023,1,10,21,13.29,12.49,13.82,1028,92,3.67,0.23,88,light rain
2023-01-10 22:00:00,2023,1,10,22,0.0,0.866,0.0,2023,1,10,22,13.26,12.32,13.82,1028,91,3.91,0.14,100,light rain
2023-01-10 23:00:00,2023,1,10,23,0.0,0.582,0.0,2023,1,10,23,13.26,12.49,13.82,1027,91,4.87,0.71,100,light rain
2023-01-11 00:00:00,2023,1,11,0,0.0,0.364,0.0,2023,1,11,0,13.3,13.34,13.82,1026,92,5.16,1.22,100,moderate rain
2023-01-11 01:00:00,2023,1,11,1,0.0,0.257,0.0,2023,1,11,1,13.32,12.79,13.82,1026,93,4.41,2.55,100,moderate rain
2023-01-11 02:00:00,2023,1,11,2,0.0,0.251,0.0,2023,1,11,2,13.38,12.79,13.82,1026,95,3.47,4.07,100,heavy intensity rain
2023-01-11 03:00:00,2023,1,11,3,0.0,0.266,0.0,2023,1,11,3,12.74,12.72,13.12,1026,95,3.28,3.79,100,moderate rain
2023-01-11 04:00:00,2023,1,11,4,0.0,0.257,0.0,2023,1,11,4,12.19,12.23,13.04,1026,95,2.51,1.0,100,light rain
2023-01-11 05:00:00,2023,1,11,5,0.0,0.25,0.0,2023,1,11,5,12.45,12.01,13.04,1027,93,2.16,0.0,99,overcast clouds
2023-01-11 06:00:00,2023,1,11,6,0.0,0.249,0.0,2023,1,11,6,11.58,11.68,12.32,1028,94,2.02,0.0,64,broken clouds
2023-01-11 07:00:00,2023,1,11,7,0.0,0.959,0.0,2023,1,11,7,10.27,9.72,11.93,1029,95,2.35,0.0,25,scattered clouds
2023-01-11 08:00:00,2023,1,11,8,0.298,0.0,0.089,2023,1,11,8,10.22,9.72,11.21,1030,95,2.69,0.0,38,scattered clouds
2023-01-11 09:00:00,2023,1,11,9,0.461,0.0,0.347,2023,1,11,9,10.32,10.01,11.38,1031,95,2.32,0.0,9,sky is clear
2023-01-11 10:00:00,2023,1,11,10,0.04,0.0,0.342,2023,1,11,10,11.1,10.34,13.04,1032,95,1.95,0.0,35,scattered clouds
2023-01-11 11:00:00,2023,1,11,11,0.0,0.0,0.254,2023,1,11,11,12.68,11.21,14.15,1033,90,2.15,0.0,22,few clouds
2023-01-11 12:00:00,2023,1,11,12,0.0,0.0,0.255,2023,1,11,12,13.55,12.32,15.26,1032,77,2.53,0.0,24,few clouds
2023-01-11 13:00:00,2023,1,11,13,0.0,0.0,0.252,2023,1,11,13,13.42,12.88,15.82,1032,71,2.61,0.0,27,scattered clouds
2023-01-11 14:00:00,2023,1,11,14,0.0,0.0,0.246,2023,1,11,14,13.91,13.43,14.82,1031,70,2.91,0.0,34,scattered clouds
2023-01-11 15:00:00,2023,1,11,15,0.0,0.0,0.248,2023,1,11,15,13.36,13.43,15.26,1031,70,3.52,0.0,26,scattered clouds
2023-01-11 16:00:00,2023,1,11,16,0.165,0.0,0.074,2023,1,11,16,13.29,13.43,15.82,1031,69,3.07,0.0,10,sky is clear
2023-01-11 17:00:00,2023,1,11,17,0.307,0.0,0.0,2023,1,11,17,12.75,12.72,13.6,1032,73,2.35,0.0,3,sky is clear
2023-01-11 18:00:00,2023,1,11,18,0.398,0.0,0.0,2023,1,11,18,11.1,10.72,12.49,1032,80,2.2,0.0,0,sky is clear
2023-01-11 19:00:00,2023,1,11,19,0.386,0.0,0.0,2023,1,11,19,10.52,9.71,11.77,1032,83,1.79,0.0,9,sky is clear
2023-01-11 20:00:00,2023,1,11,20,0.358,0.0,0.0,2023,1,11,20,9.48,8.6,11.21,1033,87,1.95,0.0,96,overcast clouds
2023-01-11 21:00:00,2023,1,11,21,0.428,0.0,0.0,2023,1,11,21,8.79,7.57,11.21,1033,89,1.85,0.0,96,overcast clouds
2023-01-11 22:00:00,2023,1,11,22,0.0,0.358,0.0,2023,1,11,22,9.09,6.93,10.66,1033,90,1.41,0.0,98,overcast clouds
2023-01-11 23:00:00,2023,1,11,23,0.0,0.356,0.0,2023,1,11,23,8.86,6.38,10.1,1033,89,1.59,0.0,98,overcast clouds
2023-01-12 00:00:00,2023,1,12,0,0.0,0.423,0.0,2023,1,12,0,8.34,5.82,9.54,1033,91,1.45,0.0,98,overcast clouds
2023-01-12 01:00:00,2023,1,12,1,0.0,0.253,0.0,2023,1,12,1,8.77,5.26,9.04,1033,91,1.2,0.0,78,broken clouds
2023-01-12 02:00:00,2023,1,12,2,0.0,0.251,0.0,2023,1,12,2,8.83,4.71,9.04,1033,92,1.2,0.0,98,overcast clouds
2023-01-12 03:00:00,2023,1,12,3,0.0,0.288,0.0,2023,1,12,3,7.76,4.71,7.93,1032,92,1.25,0.0,100,overcast clouds
2023-01-12 04:00:00,2023,1,12,4,0.0,0.271,0.0,2023,1,12,4,7.23,4.15,7.93,1032,92,1.39,0.0,100,overcast clouds
2023-01-12 05:00:00,2023,1,12,5,0.0,0.255,0.0,2023,1,12,5,7.31,4.71,7.93,1031,92,1.43,0.0,100,overcast clouds
2023-01-12 06:00:00,2023,1,12,6,0.0,0.291,0.0,2023,1,12,6,6.99,4.71,7.93,1031,94,1.68,0.0,100,overcast clouds
2023-01-12 07:00:00,2023,1,12,7,0.0,1.006,0.0,2023,1,12,7,6.29,6.72,7.37,1031,94,1.82,0.0,100,overcast clouds
2023-01-12 08:00:00,2023,1,12,8,0.306,0.0,0.06,2023,1,12,8,5.71,4.15,6.82,1031,93,1.76,0.0,100,overcast clouds
2023-01-12 09:00:00,2023,1,12,9,0.09,0.0,0.188,2023,1,12,9,6.46,4.71,7.37,1032,93,1.63,0.0,100,overcast clouds
2023-01-12 10:00:00,2023,1,12,10,0.055,0.0,0.236,2023,1,12,10,7.73,7.72,8.48,1032,92,1.66,0.0,100,overcast clouds
2023-01-12 11:00:00,2023,1,12,11,0.081,0.0,0.183,2023,1,12,11,10.1,8.72,10.7,1032,88,1.5,0.0,100,overcast clouds
2023-01-12 12:00:00,2023,1,12,12,0.113,0.0,0.168,2023,1,12,12,10.03,9.54,10.7,1032,85,1.42,0.0,98,overcast clouds
2023-01-12 13:00:00,2023,1,12,13,0.101,0.0,0.193,2023,1,12,13,10.6,9.79,11.26,1031,85,1.75,0.0,100,overcast clouds
2023-01-12 14:00:00,2023,1,12,14,0.586,0.0,0.132,2023,1,12,14,10.71,10.01,12.01,1030,86,2.19,0.0,100,overcast clouds
2023-01-12 15:00:00,2023,1,12,15,0.311,0.0,0.084,2023,1,12,15,11.21,10.66,11.82,1030,84,2.55,0.0,85,overcast clouds
2023-01-12 16:00:00,2023,1,12,16,0.29,0.0,0.021,2023,1,12,16,10.72,10.66,11.82,1030,86,2.58,0.0,100,overcast clouds
2023-01-12 17:00:00,2023,1,12,17,0.992,0.0,0.0,2023,1,12,17,10.75,10.66,11.82,1030,87,1.71,0.0,100,overcast clouds
2023-01-12 18:00:00,2023,1,12,18,0.646,0.0,0.0,2023,1,12,18,10.17,10.66,11.82,1030,86,1.78,0.0,100,overcast clouds
2023-01-12 19:00:00,2023,1,12,19,0.488,0.0,0.0,2023,1,12,19,10.17,10.34,11.82,1030,86,1.82,0.0,98,overcast clouds
2023-01-12 20:00:00,2023,1,12,20,0.557,0.0,0.0,2023,1,12,20,10.14,10.34,11.82,1030,85,1.65,0.0,100,overcast clouds
2023-01-12 21:00:00,2023,1,12,21,0.858,0.0,0.0,2023,1,12,21,10.16,9.79,10.82,1030,90,1.59,0.0,94,overcast clouds
2023-01-12 22:00:00,2023,1,12,22,0.0,0.43,0.0,2023,1,12,22,9.21,9.23,10.82,1030,93,1.61,0.0,94,overcast clouds
2023-01-12 23:00:00,2023,1,12,23,0.0,0.336,0.0,2023,1,12,23,9.65,9.79,10.82,1030,91,1.56,0.0,92,overcast clouds
2023-01-13 00:00:00,2023,1,13,0,0.0,0.258,0.0,2023,1,13,0,9.64,9.54,10.82,1030,91,1.59,0.0,99,overcast clouds
2023-01-13 01:00:00,2023,1,13,1,0.0,0.311,0.0,2023,1,13,1,9.52,9.54,10.15,1030,90,1.51,0.0,97,overcast clouds
2023-01-13 02:00:00,2023,1,13,2,0.0,0.286,0.0,2023,1,13,2,9.55,8.04,10.15,1029,90,1.57,0.0,99,overcast clouds
2023-01-13 03:00:00,2023,1,13,3,0.0,0.303,0.0,2023,1,13,3,9.48,8.9,10.15,1029,89,1.66,0.0,84,broken clouds
2023-01-13 04:00:00,2023,1,13,4,0.0,0.316,0.0,2023,1,13,4,9.57,8.9,10.82,1029,89,1.76,0.0,77,broken clouds
2023-01-13 05:00:00,2023,1,13,5,0.0,0.285,0.0,2023,1,13,5,10.07,8.99,10.82,1029,88,1.72,0.0,81,broken clouds
2023-01-13 06:00:00,2023,1,13,6,0.0,1.568,0.0,2023,1,13,6,9.44,8.9,10.15,1029,88,2.06,0.0,83,broken clouds
2023-01-13 07:00:00,2023,1,13,7,0.0,0.874,0.0,2023,1,13,7,9.87,8.04,10.7,1029,86,2.08,0.0,83,broken clouds
2023-01-13 08:00:00,2023,1,13,8,0.418,0.0,0.029,2023,1,13,8,9.93,8.04,10.7,1030,88,2.09,0.0,86,overcast clouds
2023-01-13 09:00:00,2023,1,13,9,0.221,0.0,0.081,2023,1,13,9,10.4,8.43,11.26,1030,86,2.45,0.0,97,overcast clouds
2023-01-13 10:00:00,2023,1,13,10,0.174,0.0,0.148,2023,1,13,10,11.17,8.99,11.82,1030,86,2.25,0.0,84,broken clouds
2023-01-13 11:00:00,2023,1,13,11,0.051,0.0,0.249,2023,1,13,11,12.0,11.93,13.82,1030,85,2.37,0.0,76,broken clouds
2023-01-13 12:00:00,2023,1,13,12,0.078,0.0,0.23,2023,1,13,12,12.64,12.93,14.82,1030,83,1.99,0.0,86,overcast clouds
2023-01-13 13:00:00,2023,1,13,13,0.0,0.0,0.324,2023,1,13,13,12.88,12.32,15.01,1030,82,1.93,0.0,95,overcast clouds
2023-01-13 14:00:00,2023,1,13,14,0.228,0.0,0.33,2023,1,13,14,13.7,12.88,15.82,1028,81,2.24,0.0,99,overcast clouds
2023-01-13 15:00:00,2023,1,13,15,0.014,0.0,0.324,2023,1,13,15,13.66,12.88,15.57,1028,81,2.15,0.0,96,overcast clouds
2023-01-13 16:00:00,2023,1,13,16,0.284,0.0,0.075,2023,1,13,16,13.65,12.88,14.82,1028,81,1.54,0.0,89,overcast clouds
2023-01-13 17:00:00,2023,1,13,17,0.352,0.0,0.0,2023,1,13,17,13.63,13.34,14.15,1028,83,1.24,0.0,96,overcast clouds
2023-01-13 18:00:00,2023,1,13,18,0.481,0.0,0.0,2023,1,13,18,12.34,11.72,12.93,1028,85,1.39,0.0,98,overcast clouds
2023-01-13 19:00:00,2023,1,13,19,1.284,0.0,0.0,2023,1,13,19,11.86,11.68,12.37,1029,87,1.62,0.0,100,overcast clouds
2023-01-13 20:00:00,2023,1,13,20,0.919,0.0,0.0,2023,1,13,20,11.43,10.26,12.82,1029,89,1.79,0.0,100,overcast clouds
2023-01-13 21:00:00,2023,1,13,21,0.517,0.0,0.0,2023,1,13,21,11.44,9.71,12.82,1029,90,1.89,0.0,100,overcast clouds
2023-01-13 22:00:00,2023,1,13,22,0.0,0.528,0.0,2023,1,13,22,11.96,9.71,12.82,1029,90,2.14,0.0,98,overcast clouds
2023-01-13 23:00:00,2023,1,13,23,0.0,1.154,0.0,2023,1,13,23,11.87,10.66,12.37,1028,89,2.16,0.0,100,overcast clouds
2023-01-14 00:00:00,2023,1,14,0,0.0,0.353,0.0,2023,1,14,0,11.96,10.66,12.82,1028,89,2.32,0.0,100,overcast clouds
2023-01-14 01:00:00,2023,1,14,1,0.0,0.273,0.0,2023,1,14,1,11.96,10.66,12.82,1028,89,2.7,0.0,100,overcast clouds
2023-01-14 02:00:00,2023,1,14,2,0.0,0.3,0.0,2023,1,14,2,11.49,10.66,12.82,1027,91,2.86,0.17,100,light rain
2023-01-14 03:00:00,2023,1,14,3,0.0,0.302,0.0,2023,1,14,3,10.89,10.57,12.01,1027,93,2.58,0.23,100,light rain
2023-01-14 04:00:00,2023,1,14,4,0.0,0.277,0.0,2023,1,14,4,10.93,10.66,12.01,1027,94,2.31,0.22,100,light rain
2023-01-14 05:00:00,2023,1,14,5,0.0,1.467,0.0,2023,1,14,5,10.94,11.12,12.57,1027,94,2.22,0.22,100,light rain
2023-01-14 06:00:00,2023,1,14,6,0.0,1.067,0.0,2023,1,14,6,11.07,11.12,12.82,1027,95,1.94,0.23,100,light rain
2023-01-14 07:00:00,2023,1,14,7,0.0,0.303,0.0,2023,1,14,7,11.51,11.12,12.01,1027,95,1.95,0.14,100,light rain
2023-01-14 08:00:00,2023,1,14,8,0.674,0.0,0.005,2023,1,14,8,12.04,11.21,12.37,1027,95,2.06,0.15,100,light rain
2023-01-14 09:00:00,2023,1,14,9,0.225,0.0,0.076,2023,1,14,9,12.14,11.21,12.82,1027,95,2.96,0.13,100,light rain
2023-01-14 10:00:00,2023,1,14,10,0.984,0.0,0.214,2023,1,14,10,12.7,11.77,13.12,1027,95,3.93,0.25,100,light rain
2023-01-14 11:00:00,2023,1,14,11,1.013,0.0,0.108,2023,1,14,11,12.74,12.32,12.93,1027,95,4.4,0.19,100,light rain
2023-01-14 12:00:00,2023,1,14,12,2.596,0.0,0.114,2023,1,14,12,13.28,12.32,13.48,1026,94,5.66,0.2,100,light rain
2023-01-14 13:00:00,2023,1,14,13,1.002,0.0,0.204,2023,1,14,13,13.23,12.72,14.79,1026,92,5.25,0.23,100,light rain
2023-01-14 14:00:00,2023,1,14,14,1.299,0.0,0.151,2023,1,14,14,13.2,12.32,14.79,1025,92,5.75,0.22,100,light rain
2023-01-14 15:00:00,2023,1,14,15,0.568,0.0,0.09,2023,1,14,15,13.26,12.72,14.23,1025,94,5.5,0.15,99,light rain
2023-01-14 16:00:00,2023,1,14,16,0.739,0.0,0.028,2023,1,14,16,12.82,12.79,14.23,1025,94,4.72,0.0,97,overcast clouds
2023-01-14 17:00:00,2023,1,14,17,1.199,0.0,0.0,2023,1,14,17,12.79,12.79,13.82,1025,93,4.33,0.0,100,overcast clouds
2023-01-14 18:00:00,2023,1,14,18,0.579,0.0,0.0,2023,1,14,18,12.68,12.23,13.6,1025,93,4.21,0.0,97,overcast clouds
2023-01-14 19:00:00,2023,1,14,19,0.567,0.0,0.0,2023,1,14,19,12.66,12.23,12.93,1024,92,4.45,0.29,98,light rain
2023-01-14 20:00:00,2023,1,14,20,0.435,0.0,0.0,2023,1,14,20,12.64,11.38,13.68,1024,93,4.69,0.29,100,light rain
2023-01-14 21:00:00,2023,1,14,21,0.449,0.0,0.0,2023,1,14,21,12.66,12.23,13.04,1024,92,5.03,0.24,99,light rain
2023-01-14 22:00:00,2023,1,14,22,0.0,0.445,0.0,2023,1,14,22,12.67,12.23,13.12,1024,93,4.62,0.26,100,light rain
2023-01-14 23:00:00,2023,1,14,23,0.0,0.461,0.0,2023,1,14,23,12.79,12.23,13.82,1024,94,4.96,0.62,100,light rain
2023-01-15 00:00:00,2023,1,15,0,0.0,0.317,0.0,2023,1,15,0,12.76,12.23,13.82,1024,93,5.21,1.09,100,moderate rain
2023-01-15 01:00:00,2023,1,15,1,0.0,0.293,0.0,2023,1,15,1,13.24,12.32,13.6,1023,94,4.5,0.96,100,light rain
2023-01-15 02:00:00,2023,1,15,2,0.0,0.286,0.0,2023,1,15,2,12.54,10.72,13.04,1023,95,4.12,0.36,100,light rain
2023-01-15 03:00:00,2023,1,15,3,0.0,1.485,0.0,2023,1,15,3,10.28,10.01,10.9,1024,94,5.69,0.22,100,light rain
2023-01-15 04:00:00,2023,1,15,4,0.0,0.305,0.0,2023,1,15,4,7.13,9.45,10.82,1025,94,5.28,0.15,99,light rain
2023-01-15 05:00:00,2023,1,15,5,0.0,0.296,0.0,2023,1,15,5,7.13,8.68,10.1,1025,91,3.62,0.13,85,light rain
2023-01-15 06:00:00,2023,1,15,6,0.0,0.265,0.0,2023,1,15,6,7.0,8.12,10.1,1026,90,2.82,0.0,25,scattered clouds
2023-01-15 07:00:00,2023,1,15,7,0.0,0.301,0.0,2023,1,15,7,6.76,7.57,9.54,1027,90,2.99,0.0,29,scattered clouds
2023-01-15 08:00:00,2023,1,15,8,0.188,0.0,0.106,2023,1,15,8,6.44,7.57,8.04,1028,90,2.4,0.0,31,scattered clouds
2023-01-15 09:00:00,2023,1,15,9,0.0,0.0,0.364,2023,1,15,9,7.16,7.01,8.99,1028,86,2.24,0.0,20,few clouds
2023-01-15 10:00:00,2023,1,15,10,0.686,0.0,0.665,2023,1,15,10,7.93,8.9,10.26,1030,81,2.24,0.0,31,scattered clouds
2023-01-15 11:00:00,2023,1,15,11,0.371,0.0,0.402,2023,1,15,11,9.18,9.23,10.82,1030,73,2.39,0.0,23,few clouds
2023-01-15 12:00:00,2023,1,15,12,1.431,0.0,0.674,2023,1,15,12,9.58,9.54,11.38,1030,68,3.28,0.0,45,scattered clouds
2023-01-15 13:00:00,2023,1,15,13,0.673,0.0,0.506,2023,1,15,13,9.58,9.79,11.93,1029,63,4.17,0.0,58,broken clouds
2023-01-15 14:00:00,2023,1,15,14,0.029,0.0,0.29,2023,1,15,14,9.7,10.34,11.93,1029,67,4.97,0.0,66,broken clouds
2023-01-15 15:00:00,2023,1,15,15,0.754,0.0,0.328,2023,1,15,15,9.8,9.79,11.93,1028,71,4.46,0.0,62,broken clouds
2023-01-15 16:00:00,2023,1,15,16,0.405,0.0,0.099,2023,1,15,16,9.72,10.66,11.38,1028,72,4.25,0.0,65,broken clouds
2023-01-15 17:00:00,2023,1,15,17,0.713,0.0,0.0,2023,1,15,17,8.18,9.23,10.82,1028,73,3.01,0.0,100,overcast clouds
2023-01-15 18:00:00,2023,1,15,18,0.672,0.0,0.0,2023,1,15,18,7.89,8.04,10.82,1028,79,2.48,0.0,100,overcast clouds
2023-01-15 19:00:00,2023,1,15,19,0.754,0.0,0.0,2023,1,15,19,7.28,8.04,10.82,1028,81,2.51,0.0,100,overcast clouds
2023-01-15 20:00:00,2023,1,15,20,0.822,0.0,0.0,2023,1,15,20,6.87,7.49,11.82,1027,85,3.3,0.12,100,light rain
2023-01-15 21:00:00,2023,1,15,21,0.653,0.0,0.0,2023,1,15,21,6.53,7.49,11.82,1027,90,3.95,0.15,100,light rain
2023-01-15 22:00:00,2023,1,15,22,0.0,0.597,0.0,2023,1,15,22,5.88,8.04,11.82,1026,91,5.57,0.11,100,light rain
2023-01-15 23:00:00,2023,1,15,23,0.0,0.639,0.0,2023,1,15,23,6.37,8.6,11.82,1026,94,5.96,0.25,100,light rain
2023-01-16 00:00:00,2023,1,16,0,0.0,0.747,0.0,2023,1,16,0,6.27,9.04,12.82,1025,94,6.7,0.44,98,light rain
2023-01-16 01:00:00,2023,1,16,1,0.0,0.556,0.0,2023,1,16,1,6.9,9.59,12.82,1024,95,6.75,0.74,100,light rain
2023-01-16 02:00:00,2023,1,16,2,0.0,0.604,0.0,2023,1,16,2,10.53,10.7,12.82,1022,95,6.99,1.08,100,moderate rain
